;METRO;;;;;;;;
;;;;;;;;;
;SERVICIOS;;;;;;;;
;_Venta de Tarjetas;;;;;;;;
;_Carga de Tarjetas;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
CODIGO;ENTIDAD;NOMBRE FANTASIA;DIRECCION;COMUNA;HORARIO REFERENCIAL;ESTE;NORTE;LONGITUD;LATITUD
L2;METRO;TOESCA;Toesca Nº 1635;Santiago;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";345835;6297333;-70,6587341;-33,45235149
L5;METRO;QUINTA NORMAL;Catedral Nº 3336;Santiago;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";343819;6298625;-70,68018787;-33,44040945
L4;METRO;PROTECTORA DE LA INFANCIA;Concha y Toro Nº 2410;Puente Alto;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";353405;6282212;-70,57979352;-33,58975371
L4;METRO;CRISTOBAL COLON;Eliodoro Yañez Nº 2987;Providencia;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";352073;6300320;-70,59115277;-33,42630504
L4;METRO;FRANCISCO BILBAO;Francisco Bilbao N° 3785;Providencia;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";352691;6299702;-70,58460176;-33,43195483
L5;METRO;PARQUE BUSTAMANTE;Francisco Bilbao Nº 084;Providencia;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";348345;6298432;-70,63154738;-33,44280337
L2;METRO;RONDIZZONI;Avenida General Rondizzoni Nº 1650;Santiago;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";346091;6295357;-70,6563235;-33,47020604
L2;METRO;CAL Y CANTO;General Mackenna Nº 1100;Santiago;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";346405;6299495;-70,65222894;-33,43294603
L2;METRO;EL LLANO;Gran Avda. Jose Miguel Carrera Frente al N° 3080;San Miguel;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";346782;6293993;-70,64912373;-33,48259804
L4A;METRO;LA CISTERNA;Gran Avda. José Miguel Carrera Nº 8870;La Cisterna;"Lunes a Viernes: 6:00 a 23:00 horas
Sábados: 6:30 a 22:30 horas
Domingos y festivos: 8:00 a 22:30 horas. ";345454;6287902;-70,66447587;-33,53797104
